sub_check,left_out_trip,frozen_value,recalculated_value,deviation,deviation_pct,passes
5-S1_post_warmup__steady_driving_P95,trip_0071,11.4,12.0,0.6,5.2632,True
5-S1_post_warmup__steady_driving_P95,trip_0072,11.4,12.0,0.6,5.2632,True
5-S1_post_warmup__steady_driving_P95,trip_0073,11.4,12.0,0.6,5.2632,True
5-S1_post_warmup__steady_driving_P95,trip_0074,11.4,11.95,0.55,4.8246,True
5-S1_post_warmup__steady_driving_P95,trip_0075,11.4,11.95,0.55,4.8246,True
5-S1_post_warmup__steady_driving_P95,trip_0076,11.4,12.0,0.6,5.2632,True
5-S1_post_warmup__steady_driving_P95,trip_0077,11.4,12.0,0.6,5.2632,True
5-S1_post_warmup__steady_driving_P95,trip_0078,11.4,12.0,0.6,5.2632,True
5-S1_post_warmup__steady_driving_P95,trip_0079,11.4,11.95,0.55,4.8246,True
5-S1_post_warmup__steady_driving_P95,trip_0080,11.4,12.15,0.75,6.5789,True
5-S1_post_warmup__steady_driving_P95,trip_0081,11.4,12.0,0.6,5.2632,True
