sub_check,left_out_trip,frozen_value,recalculated_value,deviation,deviation_pct,passes
4-S1_speed_std_120s_q50,trip_0068,12.39399769675226,12.76725,0.373252,3.0116,True
4-S1_speed_std_120s_q50,trip_0069,12.39399769675226,12.765325,0.371327,2.996,True
4-S1_speed_std_120s_q50,trip_0070,12.39399769675226,12.752286,0.358289,2.8908,True
4-S1_speed_std_120s_q50,trip_0071,12.39399769675226,12.745774,0.351776,2.8383,True
4-S1_speed_std_120s_q50,trip_0072,12.39399769675226,12.796508,0.402511,3.2476,True
4-S1_speed_std_120s_q50,trip_0073,12.39399769675226,12.77315,0.379152,3.0592,True
4-S1_speed_std_120s_q50,trip_0074,12.39399769675226,12.792227,0.398229,3.2131,True
4-S1_speed_std_120s_q50,trip_0075,12.39399769675226,12.747864,0.353866,2.8551,True
4-S1_speed_std_120s_q50,trip_0076,12.39399769675226,12.78711,0.393112,3.1718,True
4-S1_speed_std_120s_q50,trip_0077,12.39399769675226,12.790481,0.396483,3.199,True
4-S1_speed_std_120s_q50,trip_0078,12.39399769675226,12.784228,0.390231,3.1485,True
4-S1_speed_std_120s_q50,trip_0079,12.39399769675226,12.797059,0.403062,3.2521,True
4-S1_speed_std_120s_q50,trip_0080,12.39399769675226,12.79122,0.397222,3.205,True
4-S1_speed_std_120s_q50,trip_0081,12.39399769675226,12.752481,0.358483,2.8924,True
