sub_check,left_out_trip,frozen_value,recalculated_value,deviation,deviation_pct,passes
4-S1_maf_std_120s_q50,trip_0068,8.529069247626124,8.598361,0.069292,0.8124,True
4-S1_maf_std_120s_q50,trip_0069,8.529069247626124,8.581785,0.052716,0.6181,True
4-S1_maf_std_120s_q50,trip_0070,8.529069247626124,8.609529,0.08046,0.9434,True
4-S1_maf_std_120s_q50,trip_0071,8.529069247626124,8.613173,0.084104,0.9861,True
4-S1_maf_std_120s_q50,trip_0072,8.529069247626124,8.579418,0.050349,0.5903,True
4-S1_maf_std_120s_q50,trip_0073,8.529069247626124,8.6021,0.073031,0.8563,True
4-S1_maf_std_120s_q50,trip_0074,8.529069247626124,8.581728,0.052659,0.6174,True
4-S1_maf_std_120s_q50,trip_0075,8.529069247626124,8.594045,0.064975,0.7618,True
4-S1_maf_std_120s_q50,trip_0076,8.529069247626124,8.591216,0.062147,0.7286,True
4-S1_maf_std_120s_q50,trip_0077,8.529069247626124,8.595976,0.066906,0.7844,True
4-S1_maf_std_120s_q50,trip_0078,8.529069247626124,8.598366,0.069297,0.8125,True
4-S1_maf_std_120s_q50,trip_0079,8.529069247626124,8.594241,0.065172,0.7641,True
4-S1_maf_std_120s_q50,trip_0080,8.529069247626124,8.599904,0.070835,0.8305,True
4-S1_maf_std_120s_q50,trip_0081,8.529069247626124,8.570267,0.041198,0.483,True
