sub_check,left_out_trip,frozen_value,recalculated_value,deviation,deviation_pct,passes
3-S1a_band_low,trip_0071,-1.8350339123652364,-2.722602,-0.887569,48.368,False
3-S1a_band_low,trip_0072,-1.8350339123652364,-2.72467,-0.889636,48.4806,False
3-S1a_band_low,trip_0073,-1.8350339123652364,-2.722019,-0.886985,48.3362,False
3-S1a_band_low,trip_0074,-1.8350339123652364,-2.711384,-0.87635,47.7566,False
3-S1a_band_low,trip_0075,-1.8350339123652364,-2.723262,-0.888228,48.4039,False
3-S1a_band_low,trip_0076,-1.8350339123652364,-2.719479,-0.884445,48.1977,False
3-S1a_band_low,trip_0077,-1.8350339123652364,-2.726371,-0.891337,48.5733,False
3-S1a_band_low,trip_0078,-1.8350339123652364,-2.722019,-0.886985,48.3362,False
3-S1a_band_low,trip_0079,-1.8350339123652364,-2.713713,-0.878679,47.8835,False
3-S1a_band_low,trip_0080,-1.8350339123652364,-2.737017,-0.901983,49.1535,False
3-S1a_band_low,trip_0081,-1.8350339123652364,-2.713887,-0.878853,47.893,False
