sub_check,left_out_trip,frozen_value,recalculated_value,deviation,deviation_pct,passes
5-S3_rpm_std_120s_q50,trip_0066,240.9756341791328,261.52044,20.544806,8.5257,True
5-S3_rpm_std_120s_q50,trip_0067,240.9756341791328,261.365949,20.390315,8.4616,True
5-S3_rpm_std_120s_q50,trip_0068,240.9756341791328,261.152512,20.176878,8.373,True
5-S3_rpm_std_120s_q50,trip_0069,240.9756341791328,260.882478,19.906844,8.2609,True
5-S3_rpm_std_120s_q50,trip_0070,240.9756341791328,260.735785,19.760151,8.2001,True
5-S3_rpm_std_120s_q50,trip_0071,240.9756341791328,260.987746,20.012112,8.3046,True
5-S3_rpm_std_120s_q50,trip_0072,240.9756341791328,261.907253,20.931619,8.6862,True
5-S3_rpm_std_120s_q50,trip_0073,240.9756341791328,261.371732,20.396098,8.464,True
5-S3_rpm_std_120s_q50,trip_0074,240.9756341791328,261.428116,20.452482,8.4874,True
5-S3_rpm_std_120s_q50,trip_0075,240.9756341791328,261.202725,20.227091,8.3938,True
5-S3_rpm_std_120s_q50,trip_0076,240.9756341791328,261.224883,20.249248,8.403,True
5-S3_rpm_std_120s_q50,trip_0077,240.9756341791328,261.713957,20.738323,8.606,True
5-S3_rpm_std_120s_q50,trip_0078,240.9756341791328,261.548619,20.572985,8.5374,True
5-S3_rpm_std_120s_q50,trip_0079,240.9756341791328,260.519897,19.544263,8.1105,True
5-S3_rpm_std_120s_q50,trip_0080,240.9756341791328,260.973159,19.997525,8.2986,True
5-S3_rpm_std_120s_q50,trip_0081,240.9756341791328,260.083617,19.107983,7.9294,True
