condition_type,condition,signal,unit,row_count,non_null_count,missing_count,missing_rate,min,max,mean,std,p1,p5,p50,p95,p99,suspicious_value_count,suspicious_value_rate,imputed_count,imputed_rate,cleaning_suspicious_count,cleaning_suspicious_rate,hard_invalid_source_count,hard_invalid_source_rate,constant_segment_count,longest_constant_segment,near_constant_segment_count,longest_near_constant_segment,near_constant_tolerance,jump_count,jump_rate,jump_threshold,jump_threshold_method,jump_count_reliable,jump_diff_median,jump_diff_mad,spike_count,spike_rate,spike_threshold,spike_threshold_method,spike_count_reliable,spike_residual_median,spike_residual_mad
nonexclusive_flag,warmup,tps,%,41809,41799,10,0.00023918295103924993,13.7,89.0,81.03479269838991,11.045589564599016,26.3,79.2,83.5,83.5,83.5,0,0.0,10,0.00023918295103924993,0,0.0,0,0.0,453,395,453,395,1e-06,12,0.0002871637790753326,69.8,nonzero_p99.5,True,0.0,0.0,10,0.0002392401732098854,69.39999999999999,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,warmup,ambient_temp,°C,41809,41787,22,0.0005262024922863498,-13.0,33.0,6.605020700217771,10.678189772500058,-12.0,-8.0,3.0,24.0,28.0,0,0.0,0,0.0,0,0.0,0,0.0,284,712,284,712,0.019,2,4.7885840157065554e-05,11.0,nonzero_p99.5,True,0.0,0.0,0,0.0,,all_zero,False,0.0,0.0
nonexclusive_flag,warmup,accel_pedal_d,%,41809,41790,19,0.00045444760697457484,14.1,70.6,22.463726968174203,11.89769618540504,14.1,14.1,14.1,46.7,57.3,0,0.0,10,0.00023918295103924993,0,0.0,0,0.0,150,157,150,157,0.0165,95,0.0022743595882212114,43.9,nonzero_p99.5,True,0.0,0.0,57,0.0013639626704953338,37.699999999999996,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,warmup,accel_pedal_e,%,41809,41786,23,0.0005501207873902748,14.1,70.2,22.761834107117217,11.9880769144427,14.1,14.5,14.5,47.5,57.6,0,0.0,10,0.00023918295103924993,0,0.0,0,0.0,121,86,121,86,0.0165,93,0.00222690484172214,44.3,nonzero_p99.5,True,0.0,0.0,50,0.0011965730148853684,38.8,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,post_warmup,coolant_temp,°C,198743,198743,0,0.0,67.0,103.0,89.31722375127677,3.758670534540458,72.0,81.0,90.0,92.0,95.0,0,0.0,46,0.0002314546927438954,0,0.0,0,0.0,2001,563,2001,563,0.002,23,0.00011572792867134275,20.0,nonzero_p99.5,True,0.0,0.0,0,0.0,1.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,post_warmup,map,kPa,198743,198743,0,0.0,36.0,247.0,129.93241522971877,32.52954516339768,82.0,100.0,118.0,202.0,227.0,0,0.0,46,0.0002314546927438954,0,0.0,0,0.0,58,75,58,75,0.038,20063,0.10094997534491955,14.0,median_plus_6_mad,True,2.0,2.0,343,0.0017258469480686113,75.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,post_warmup,rpm,rpm,198743,198743,0,0.0,405.0,4315.0,1610.2619614275723,458.1837825192818,768.0,873.0,1623.0,2219.0,2781.0,0,0.0,46,0.0002314546927438954,0,0.0,0,0.0,0,0,0,0,0.605,30922,0.15558865262501131,64.0,median_plus_6_mad,True,10.0,9.0,370,0.0018617007894617672,702.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,post_warmup,speed,km/h,198743,198743,0,0.0,0.0,218.0,72.40256763760233,44.588692027931295,0.0,1.0,80.0,130.0,164.0,0,0.0,46,0.0002314546927438954,0,0.0,0,0.0,240,109,240,109,0.079,2062,0.010375260387839511,7.0,median_plus_6_mad,True,1.0,1.0,84,0.0004226563954453742,4.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,post_warmup,intake_temp,°C,198743,198741,2,1.0063247510604146e-05,-37.0,150.0,18.388533317231975,12.93125273770066,-8.0,-2.0,20.0,36.0,44.0,101,0.0005081991134189724,46,0.0002314546927438954,101,0.0005081939992855095,0,0.0,326,149,326,149,0.02,379,0.0019070333806317865,29.0,nonzero_p99.5,True,0.0,0.0,180,0.000905701390251634,37.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,post_warmup,maf,g/s,198743,198741,2,1.0063247510604146e-05,0.0,129.22,24.792566405522763,16.88859591312583,6.83,7.77,20.66,59.02,89.20800000000017,0,0.0,46,0.0002314546927438954,0,0.0,0,0.0,0,0,0,0,0.018229999999999996,34986,0.176040817558796,4.5400000000000045,median_plus_6_mad,True,0.7000000000000011,0.6400000000000006,62042,0.3121751425221771,0.34999999999999876,median_plus_6_mad,True,0.04999999999999982,0.04999999999999982
nonexclusive_flag,post_warmup,tps,%,198743,198740,3,1.5094871265906221e-05,13.7,89.0,81.23009962765423,10.768668358529233,26.7,83.1,83.5,83.5,83.5,0,0.0,46,0.0002314546927438954,0,0.0,0,0.0,1046,2823,1046,2823,1e-06,48,0.00024152644714596247,74.16849999999958,nonzero_p99.5,True,0.0,0.0,0,0.0,69.8,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,post_warmup,ambient_temp,°C,198743,198693,50,0.00025158118776510367,-14.0,33.0,11.373983985344225,11.192731711264857,-11.0,-7.0,14.0,26.0,30.0,0,0.0,0,0.0,0,0.0,0,0.0,1035,3079,1035,3079,0.02,5,2.517091048217396e-05,7.0,nonzero_p99.5,True,0.0,0.0,1,5.032889935729995e-06,0.995,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,post_warmup,accel_pedal_d,%,198743,198737,6,3.0189742531812443e-05,14.1,85.1,21.855048380523,13.067553193172913,14.1,14.1,14.1,49.4,69.4,0,0.0,46,0.0002314546927438954,0,0.0,0,0.0,821,952,821,952,0.013000000000000003,328,0.0016504722464034298,43.199999999999996,nonzero_p99.5,True,0.0,0.0,176,0.0008855925167432335,36.099999999999994,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,post_warmup,accel_pedal_e,%,198743,198738,5,2.5158118776510368e-05,14.1,84.3,22.173747094164177,13.087800406366178,14.1,14.5,14.5,50.2,69.4,0,0.0,46,0.0002314546927438954,0,0.0,0,0.0,1091,205,1091,205,0.012600000000000002,360,0.0018114848137189784,42.699999999999996,nonzero_p99.5,True,0.0,0.0,193,0.0009711278165222554,35.7,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,idle,coolant_temp,°C,4032,4032,0,0.0,-1.0,101.0,66.07217261904762,30.043605115355692,8.0,13.0,87.0,92.0,94.0,0,0.0,0,0.0,0,0.0,0,0.0,28,177,28,177,0.057,3,0.0007442322004465393,81.56999999999982,nonzero_p99.5,True,0.0,0.0,1,0.000248015873015873,79.36,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,idle,map,kPa,4032,4032,0,0.0,36.0,198.0,95.28422619047619,14.462299055412151,37.0,68.0,100.0,104.0,105.0,0,0.0,0,0.0,0,0.0,0,0.0,11,53,11,53,0.005,7,0.0017365418010419251,99.32500000000005,nonzero_p99.5,True,0.0,0.0,4,0.000992063492063492,79.35000000000014,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,idle,rpm,rpm,4032,4032,0,0.0,405.0,1214.0,850.3313492063492,113.01278329532842,489.24,761.0,818.0,1040.0,1059.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.176,1254,0.3110890597866534,21.0,median_plus_6_mad,True,3.0,3.0,1074,0.2663690476190476,7.0,median_plus_6_mad,True,1.0,1.0
nonexclusive_flag,idle,speed,km/h,4032,4032,0,0.0,0.0,2.0,0.2822420634920635,0.6093639052948309,0.0,0.0,0.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,25,108,25,108,1e-06,0,0.0,2.0,nonzero_p99.5,True,0.0,0.0,0,0.0,2.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,idle,intake_temp,°C,4032,4032,0,0.0,-40.0,150.0,21.887400793650794,15.056569752818463,-8.0,1.0,21.0,41.0,76.69000000000005,20,0.00496031746031746,0,0.0,20,0.00496031746031746,0,0.0,3,47,3,47,0.017,10,0.0024807740014884646,102.81500000000005,nonzero_p99.5,True,0.0,0.0,5,0.001240079365079365,103.66000000000008,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,idle,maf,g/s,4032,4032,0,0.0,0.0,22.38,9.005290178571428,3.8446083108527085,0.0,2.02,7.88,17.27,18.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0030299999999999993,697,0.17290994790374598,1.0100000000000051,median_plus_6_mad,True,0.1700000000000017,0.14000000000000057,589,0.14608134920634921,0.5599999999999943,median_plus_6_mad,True,0.07999999999999918,0.07999999999999918
nonexclusive_flag,idle,tps,%,4032,4032,0,0.0,13.7,83.1,72.35074404761905,23.850412836059526,13.7,13.7,83.1,83.1,83.1,0,0.0,0,0.0,0,0.0,0,0.0,36,173,36,173,1e-06,0,0.0,69.39999999999999,nonzero_p99.5,True,0.0,0.0,0,0.0,69.39999999999999,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,idle,ambient_temp,°C,4032,4032,0,0.0,-11.0,31.0,12.477430555555555,9.629967828204512,-6.0,-2.0,17.0,24.0,27.0,0,0.0,0,0.0,0,0.0,0,0.0,38,148,38,148,0.018000000000000002,2,0.0004961548002976929,10.504999999999995,nonzero_p99.5,True,0.0,0.0,0,0.0,7.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,idle,accel_pedal_d,%,4032,4032,0,0.0,14.1,14.1,14.099999999999996,3.553154325460031e-15,14.1,14.1,14.1,14.1,14.1,0,0.0,0,0.0,0,0.0,0,0.0,1,4032,1,4032,1e-06,0,0.0,,all_zero,False,0.0,0.0,0,0.0,,all_zero,False,0.0,0.0
nonexclusive_flag,idle,accel_pedal_e,%,4032,4032,0,0.0,14.1,14.5,14.487301587301586,0.07013797450444753,14.1,14.5,14.5,14.5,14.5,0,0.0,0,0.0,0,0.0,0,0.0,48,178,48,178,1e-06,0,0.0,0.40000000000000036,nonzero_p99.5,True,0.0,0.0,0,0.0,0.40000000000000036,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,steady_driving,coolant_temp,°C,82272,82272,0,0.0,67.0,102.0,89.53284227926876,3.313328924175357,73.0,83.0,90.0,92.0,94.0,0,0.0,42,0.0005105017502917153,0,0.0,0,0.0,719,337,719,337,0.001,20,0.00024309902638839932,20.0,nonzero_p99.5,True,0.0,0.0,3,3.646441073512252e-05,4.169999999999959,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,steady_driving,map,kPa,82272,82272,0,0.0,62.0,247.0,133.48322637106185,29.312395026656112,95.0,101.0,125.0,194.0,215.0,0,0.0,42,0.0005105017502917153,0,0.0,0,0.0,7,51,7,51,0.038,8156,0.09913578296118924,14.0,median_plus_6_mad,True,2.0,2.0,163,0.0019812329832749904,65.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,steady_driving,rpm,rpm,82272,82272,0,0.0,764.0,3682.0,1740.953933294438,361.11998017928306,897.0,1121.0,1748.0,2192.0,2595.0,0,0.0,42,0.0005105017502917153,0,0.0,0,0.0,0,0,0,0,0.614,17520,0.2129547471162378,28.0,median_plus_6_mad,True,4.0,4.0,197,0.0023944963049397122,636.5800000000017,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,steady_driving,speed,km/h,82272,82272,0,0.0,10.0,218.0,88.89676925320887,36.20008948673413,11.0,17.0,95.0,130.0,154.0,0,0.0,42,0.0005105017502917153,0,0.0,0,0.0,190,133,190,133,0.056,137,0.0016652283307605352,54.0,nonzero_p99.5,True,0.0,0.0,52,0.000632049786075457,31.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,steady_driving,intake_temp,°C,82272,82272,0,0.0,-35.0,58.0,17.71860414235706,12.258574657345779,-7.0,-2.0,20.0,34.0,41.0,4,4.8619214313496694e-05,42,0.0005105017502917153,4,4.8619214313496694e-05,0,0.0,230,135,230,135,0.021,122,0.001482904060969236,16.0,nonzero_p99.5,True,0.0,0.0,70,0.0008508362504861921,8.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,steady_driving,maf,g/s,82272,82272,0,0.0,0.0,124.72,25.64216306884481,14.026245944831789,7.97,9.69,22.77,50.19,72.87449999999968,0,0.0,42,0.0005105017502917153,0,0.0,0,0.0,0,0,0,0,0.0165,14061,0.17091077050236414,3.9100000000000055,median_plus_6_mad,True,0.6100000000000012,0.5500000000000007,21871,0.26583770906262155,0.5600000000000129,median_plus_6_mad,True,0.08000000000000185,0.08000000000000185
nonexclusive_flag,steady_driving,tps,%,82272,82272,0,0.0,20.8,89.0,81.23299056787243,10.703465603187537,27.5,83.1,83.5,83.5,83.5,0,0.0,42,0.0005105017502917153,0,0.0,0,0.0,362,1879,362,1879,1e-06,14,0.00017016931847187953,52.9,nonzero_p99.5,True,0.0,0.0,7,8.508362504861921e-05,52.5,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,steady_driving,ambient_temp,°C,82272,82230,42,0.0005105017502917153,-14.0,33.0,11.458810653046333,11.33993694157456,-11.0,-7.0,14.0,26.0,30.0,0,0.0,0,0.0,0,0.0,0,0.0,614,1076,614,1076,0.02,6,7.300424641366639e-05,7.0,nonzero_p99.5,True,0.0,0.0,1,1.2161011796181442e-05,3.2525000000000013,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,steady_driving,accel_pedal_d,%,82272,82272,0,0.0,14.1,85.1,19.738756198949822,10.49739530868719,14.1,14.1,14.1,43.5,53.7,0,0.0,42,0.0005105017502917153,0,0.0,0,0.0,462,780,462,780,0.0086,116,0.001409974353052716,42.9199999999997,nonzero_p99.5,True,0.0,0.0,74,0.0008994554647996888,36.1,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,steady_driving,accel_pedal_e,%,82272,82272,0,0.0,14.1,83.9,20.05865239692727,10.49374115827492,14.1,14.5,14.5,43.9,54.1,0,0.0,42,0.0005105017502917153,0,0.0,0,0.0,556,168,556,168,0.008199999999999999,128,0.0015558337688857556,42.0,nonzero_p99.5,True,0.0,0.0,87,0.001057467911318553,34.9,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,acceleration,coolant_temp,°C,20730,20730,0,0.0,67.0,102.0,89.04442836468886,4.3426831876587375,71.0,77.0,90.0,92.0,95.0,0,0.0,4,0.0001929570670525808,0,0.0,0,0.0,68,102,68,102,0.002,12,0.0005788991268271504,20.0,nonzero_p99.5,True,0.0,0.0,4,0.0001929570670525808,11.524999999999977,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,acceleration,map,kPa,20730,20730,0,0.0,72.0,238.0,160.78306801736613,43.707352331504715,99.0,104.0,152.0,228.0,232.0,0,0.0,4,0.0001929570670525808,0,0.0,0,0.0,0,0,0,0,0.084,1022,0.049302908968112305,64.0,median_plus_6_mad,True,10.0,9.0,2126,0.1025566811384467,28.0,median_plus_6_mad,True,4.0,4.0
nonexclusive_flag,acceleration,rpm,rpm,20730,20730,0,0.0,802.0,4315.0,1790.327303424988,419.8907212292681,931.0,1172.0,1748.0,2594.0,3015.0,0,0.0,4,0.0001929570670525808,0,0.0,0,0.0,0,0,0,0,0.496,2120,0.10227217907279657,521.0,median_plus_6_mad,True,107.0,69.0,1539,0.07424023154848046,385.0,median_plus_6_mad,True,55.0,55.0
nonexclusive_flag,acceleration,speed,km/h,20730,20730,0,0.0,10.0,218.0,69.01555716353111,43.755995148426756,11.0,14.0,61.0,149.0,177.70999999999913,0,0.0,4,0.0001929570670525808,0,0.0,0,0.0,0,0,0,0,0.073,2368,0.11423609436055768,9.0,median_plus_6_mad,True,3.0,1.0,36,0.0017366136034732273,18.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,acceleration,intake_temp,°C,20730,20730,0,0.0,-30.0,149.0,20.418355041003377,13.218355783191157,-8.0,-1.0,23.0,39.0,47.0,1,4.82392667631452e-05,4,0.0001929570670525808,1,4.82392667631452e-05,0,0.0,0,0,0,0,0.021,525,0.02532683679868783,7.0,median_plus_6_mad,True,1.0,1.0,43,0.0020742884708152436,19.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,acceleration,maf,g/s,20730,20730,0,0.0,0.0,129.22,39.45268837433671,24.686937457495425,8.8,11.369000000000002,31.47,88.95649999999998,106.04129999999996,0,0.0,4,0.0001929570670525808,0,0.0,0,0.0,0,0,0,0,0.03625,1687,0.08138356891311689,24.519999999999996,median_plus_6_mad,True,4.359999999999999,3.3599999999999994,2712,0.13082489146164977,10.640000000000022,median_plus_6_mad,True,1.5200000000000031,1.5200000000000031
nonexclusive_flag,acceleration,tps,%,20730,20730,0,0.0,23.1,89.0,80.2130583695128,12.317237713219175,31.0,34.5,83.5,83.5,83.5,0,0.0,4,0.0001929570670525808,0,0.0,0,0.0,157,276,157,276,1e-06,13,0.0006271407207294129,52.9,nonzero_p99.5,True,0.0,0.0,3,0.0001447178002894356,52.9,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,acceleration,ambient_temp,°C,20730,20726,4,0.0001929570670525808,-14.0,33.0,11.671523690051144,11.192267995564135,-11.0,-7.0,15.0,26.0,32.0,0,0.0,0,0.0,0,0.0,0,0.0,204,306,204,306,0.02,5,0.0002413010955069736,8.519999999999982,nonzero_p99.5,True,0.0,0.0,1,4.824857666698833e-05,2.450000000000003,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,acceleration,accel_pedal_d,%,20730,20730,0,0.0,14.1,85.1,39.28782440906899,18.151275585689895,14.1,14.1,40.0,76.1,78.0,0,0.0,4,0.0001929570670525808,0,0.0,0,0.0,11,88,11,88,0.0259,2466,0.1189637705629794,22.40000000000002,median_plus_6_mad,True,3.200000000000003,3.200000000000003,7025,0.33888084901109505,2.800000000000015,median_plus_6_mad,True,0.40000000000000213,0.40000000000000213
nonexclusive_flag,acceleration,accel_pedal_e,%,20730,20730,0,0.0,14.1,84.3,39.78366136034732,18.07210606735202,14.5,14.5,40.8,75.7,77.6,0,0.0,4,0.0001929570670525808,0,0.0,0,0.0,5,48,5,48,0.026299999999999997,2447,0.11804718027883641,22.399999999999995,median_plus_6_mad,True,3.1999999999999993,3.1999999999999993,7110,0.3429811866859624,2.8000000000000025,median_plus_6_mad,True,0.40000000000000036,0.40000000000000036
nonexclusive_flag,deceleration,coolant_temp,°C,20704,20704,0,0.0,67.0,102.0,89.24782650695518,3.871626215415385,71.0,81.0,90.0,92.0,95.0,0,0.0,0,0.0,0,0.0,0,0.0,84,93,84,93,0.002,11,0.0005313239627107182,20.0,nonzero_p99.5,True,0.0,0.0,4,0.00019319938176197836,9.610000000000014,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,deceleration,map,kPa,20704,20704,0,0.0,54.0,224.0,113.71131182380216,12.705465414987028,77.0,101.0,112.0,136.0,151.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.014,1291,0.06235811235086702,15.0,median_plus_6_mad,True,3.0,2.0,2099,0.10138137557959814,7.0,median_plus_6_mad,True,1.0,1.0
nonexclusive_flag,deceleration,rpm,rpm,20704,20704,0,0.0,735.0,3615.0,1530.977733771252,483.80861072093586,880.0,894.0,1509.0,2416.0,2919.9400000000023,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6900000000000001,2654,0.12819398154856784,418.0,median_plus_6_mad,True,82.0,56.0,4003,0.19334428129829984,147.0,median_plus_6_mad,True,21.0,21.0
nonexclusive_flag,deceleration,speed,km/h,20704,20704,0,0.0,10.0,215.0,66.79327666151468,41.88310316212112,10.0,14.0,59.0,142.0,173.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.069,2663,0.12862870115442207,9.0,median_plus_6_mad,True,3.0,1.0,37,0.0017870942812983,20.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,deceleration,intake_temp,°C,20704,20704,0,0.0,-33.0,53.0,17.459524729520865,12.67936774095451,-10.0,-4.0,20.0,35.0,42.0,2,9.659969088098918e-05,0,0.0,2,9.659969088098918e-05,0,0.0,0,0,0,0,0.021,446,0.021542771578998213,7.0,median_plus_6_mad,True,1.0,1.0,47,0.0022700927357032458,8.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,deceleration,maf,g/s,20704,20704,0,0.0,6.02,107.61,22.829425231839256,12.662368781548775,7.19,7.99,21.11,46.23699999999997,63.96820000000007,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.01739,963,0.04651499782640197,18.399999999999977,median_plus_6_mad,True,2.979999999999997,2.5699999999999967,3222,0.15562210200927357,7.420000000000016,median_plus_6_mad,True,1.0600000000000023,1.0600000000000023
nonexclusive_flag,deceleration,tps,%,20704,20704,0,0.0,20.0,83.5,81.703728748068,9.775562124257759,26.3,83.1,83.5,83.5,83.5,0,0.0,0,0.0,0,0.0,0,0.0,144,660,144,660,1e-06,5,0.00024151089214123557,57.44600000000005,nonzero_p99.5,True,0.0,0.0,0,0.0,52.5,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,deceleration,ambient_temp,°C,20704,20704,0,0.0,-14.0,33.0,11.427695131375579,11.189747136559067,-11.0,-7.0,14.0,25.0,32.0,0,0.0,0,0.0,0,0.0,0,0.0,209,328,209,328,0.02,3,0.00014490653528474135,9.0,nonzero_p99.5,True,0.0,0.0,0,0.0,3.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,deceleration,accel_pedal_d,%,20704,20704,0,0.0,14.1,76.1,16.31707399536321,6.083643717235673,14.1,14.1,14.1,31.0,42.4,0,0.0,0,0.0,0,0.0,0,0.0,99,127,99,127,1e-06,28,0.0013524609959909193,39.00400000000008,nonzero_p99.5,True,0.0,0.0,18,0.0008693972179289026,36.38799999999992,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,deceleration,accel_pedal_e,%,20704,20704,0,0.0,14.1,75.7,16.617329984544046,6.00338833467894,14.1,14.5,14.5,31.0,42.7,0,0.0,0,0.0,0,0.0,0,0.0,82,105,82,105,1e-06,28,0.0013524609959909193,40.0,nonzero_p99.5,True,0.0,0.0,18,0.0008693972179289026,37.04399999999987,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,high_load,coolant_temp,°C,33376,33376,0,0.0,67.0,101.0,89.70415867689357,3.6476860975057863,72.0,82.0,90.0,92.0,94.0,0,0.0,10,0.0002996164908916587,0,0.0,0,0.0,254,305,254,305,0.001,12,0.00035955056179775283,20.0,nonzero_p99.5,True,0.0,0.0,3,8.98849472674976e-05,8.814999999999998,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,high_load,map,kPa,33376,33376,0,0.0,85.0,247.0,183.14061001917545,31.12821912642806,110.0,128.0,189.0,228.0,232.0,0,0.0,10,0.0002996164908916587,0,0.0,0,0.0,0,0,0,0,0.047,7160,0.2145318352059925,21.0,median_plus_6_mad,True,3.0,3.0,78,0.002337008628954938,85.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,high_load,rpm,rpm,33376,33376,0,0.0,838.0,4315.0,2040.8131291946308,405.2772438579758,1307.0,1460.0,2037.0,2834.0,3239.0,0,0.0,10,0.0002996164908916587,0,0.0,0,0.0,0,0,0,0,0.44025000000000003,4559,0.13659925093632957,135.0,median_plus_6_mad,True,21.0,19.0,67,0.002007430488974113,759.6450000000004,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,high_load,speed,km/h,33376,33376,0,0.0,10.0,218.0,108.48955836529242,36.987952734955535,21.0,38.0,115.0,167.0,192.0,0,0.0,10,0.0002996164908916587,0,0.0,0,0.0,25,62,25,62,0.041,2693,0.08068913857677902,7.0,median_plus_6_mad,True,1.0,1.0,36,0.0010786193672099713,24.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,high_load,intake_temp,°C,33376,33376,0,0.0,-27.0,91.0,18.327465843720038,12.532115103828737,-6.0,-2.0,21.0,36.0,41.0,0,0.0,10,0.0002996164908916587,0,0.0,0,0.0,55,68,55,68,0.022,65,0.001947565543071161,22.0,nonzero_p99.5,True,0.0,0.0,35,0.0010486577181208054,19.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,high_load,maf,g/s,33376,33376,0,0.0,9.52,129.22,51.27205746644295,20.419953540071777,17.61,23.41,47.86,92.19749999999999,110.86,0,0.0,10,0.0002996164908916587,0,0.0,0,0.0,0,0,0,0,0.02614,5301,0.1588314606741573,12.900000000000023,median_plus_6_mad,True,1.9800000000000004,1.8200000000000038,11208,0.33581016299137106,1.1899999999999622,median_plus_6_mad,True,0.1699999999999946,0.1699999999999946
nonexclusive_flag,high_load,tps,%,33376,33376,0,0.0,26.3,84.3,81.75582754074784,8.860927702369343,31.8,83.5,83.5,83.5,83.5,0,0.0,10,0.0002996164908916587,0,0.0,0,0.0,159,1070,159,1070,1e-06,6,0.00017977528089887642,52.9,nonzero_p99.5,True,0.0,0.0,2,5.992329817833173e-05,52.9,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,high_load,ambient_temp,°C,33376,33366,10,0.0002996164908916587,-14.0,33.0,11.505664448840136,11.619815995315859,-10.0,-8.0,15.0,28.0,32.0,0,0.0,0,0.0,0,0.0,0,0.0,306,626,306,626,0.021,4,0.0001199220506670664,8.0,nonzero_p99.5,True,0.0,0.0,0,0.0,3.0,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,high_load,accel_pedal_d,%,33376,33376,0,0.0,14.1,85.1,37.88629104745925,19.997134820962554,14.1,14.1,44.3,74.1,78.0,0,0.0,10,0.0002996164908916587,0,0.0,0,0.0,128,201,128,201,0.0369,78,0.0023370786516853934,50.199999999999996,nonzero_p99.5,True,0.0,0.0,48,0.0014381591562799617,41.041999999999824,nonzero_p99.5,True,0.0,0.0
nonexclusive_flag,high_load,accel_pedal_e,%,33376,33376,0,0.0,14.1,84.3,38.165559084372,19.973448742935364,14.1,14.5,44.7,73.7,77.6,0,0.0,10,0.0002996164908916587,0,0.0,0,0.0,95,152,95,152,0.0369,8356,0.2503670411985019,2.79999999999999,median_plus_6_mad,True,0.3999999999999986,0.3999999999999986,48,0.0014381591562799617,40.8,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,engine_off,coolant_temp,°C,9142,9141,1,0.00010938525486764385,-1.0,101.0,78.79345804616563,18.085434401874437,14.0,44.0,89.0,93.0,94.0,0,0.0,0,0.0,0,0.0,0,0.0,82,110,82,110,0.023,3,0.000328263486158223,83.17999999999995,nonzero_p99.5,True,0.0,0.0,0,0.0,75.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,engine_off,map,kPa,9142,9139,3,0.00032815576460293154,36.0,196.0,93.87022650180545,13.85278921178994,36.0,52.0,98.0,100.0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,91,120,91,120,0.003,8,0.000875752599890531,100.27499999999941,nonzero_p99.5,True,0.0,0.0,3,0.000328263486158223,64.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,engine_off,rpm,rpm,9142,9135,7,0.0007656967840735069,0.0,396.0,8.732567049808429,45.89620869953547,0.0,0.0,0.0,0.0,282.2999999999993,0,0.0,0,0.0,0,0.0,0,0.0,111,173,111,173,1e-06,2,0.00021913005368686317,395.0,nonzero_p99.5,True,0.0,0.0,1,0.00010946907498631637,395.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,engine_off,speed,km/h,9142,9134,8,0.0008750820389411508,0.0,5.0,0.005255090869279615,0.0957590568055267,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1668,20,1668,1e-06,1,0.00010958904109589041,4.835000000000001,nonzero_p99.5,True,0.0,0.0,1,0.00010948105977665864,4.744999999999997,nonzero_p99.5,True,0.0,0.0
