group_type,group_value,signal,unit,row_count,non_null_count,missing_count,missing_rate,mean,std,min,p1,p5,p50,p95,p99,max
operating_state,unknown,maf,g/s,11,1,10,0.9090909090909091,0.86,,0.86,0.86,0.86,0.86,0.86,0.86,0.86
operating_state,unknown,tps,%,11,1,10,0.9090909090909091,88.6,,88.6,88.6,88.6,88.6,88.6,88.6,88.6
operating_state,unknown,ambient_temp,°C,11,1,10,0.9090909090909091,-9.0,,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
operating_state,unknown,accel_pedal_d,%,11,0,11,1.0,,,,,,,,,
operating_state,unknown,accel_pedal_e,%,11,0,11,1.0,,,,,,,,,
operating_state,warmup__acceleration,coolant_temp,°C,10945,10945,0,0.0,48.33161260849703,17.202527752571257,0.0,10.0,16.0,51.0,71.0,74.0,90.0
operating_state,warmup__acceleration,map,kPa,10945,10945,0,0.0,121.34253083599818,23.528881507115095,60.0,95.0,98.0,114.0,170.0,201.0,235.0
operating_state,warmup__acceleration,rpm,rpm,10945,10945,0,0.0,1457.9788031064413,315.1531795769071,141.0,875.0,925.0,1477.0,1964.0,2195.119999999999,2723.0
operating_state,warmup__acceleration,speed,km/h,10945,10945,0,0.0,38.21608040201005,23.616980636034945,0.0,0.0,3.0,38.0,82.0,95.0,108.0
operating_state,warmup__acceleration,intake_temp,°C,10945,10944,1,9.136592051164915e-05,13.77860014619883,12.264145361979686,-39.0,-8.0,-3.0,11.0,32.0,41.0,131.0
operating_state,warmup__acceleration,maf,g/s,10945,10944,1,9.136592051164915e-05,22.711467927631578,10.543170998158166,0.0,8.38,9.83,20.63,42.83,60.52,84.02
operating_state,warmup__acceleration,tps,%,10945,10944,1,9.136592051164915e-05,80.01705043859648,12.650993686952365,18.4,30.6,31.4,83.5,83.5,83.5,89.0
operating_state,warmup__acceleration,ambient_temp,°C,10945,10941,4,0.0003654636820465966,7.5756329403162415,10.952167331785374,-13.0,-12.0,-8.0,4.0,24.0,30.0,33.0
operating_state,warmup__acceleration,accel_pedal_d,%,10945,10944,1,9.136592051164915e-05,30.39701206140351,12.209471099454374,14.1,14.1,14.1,31.8,49.0,56.9,67.8
operating_state,warmup__acceleration,accel_pedal_e,%,10945,10944,1,9.136592051164915e-05,30.66705957602339,12.440331405147683,14.1,14.1,14.5,31.8,49.8,57.3,68.2
operating_state,warmup__deceleration,coolant_temp,°C,13310,13310,0,0.0,49.14395191585274,16.61770695813623,4.0,11.0,18.0,52.0,72.0,74.0,90.0
operating_state,warmup__deceleration,map,kPa,13310,13310,0,0.0,106.81051840721263,12.812120593366068,36.0,67.0,98.0,105.0,122.0,156.0,230.0
operating_state,warmup__deceleration,rpm,rpm,13310,13310,0,0.0,1247.417655897821,329.3665102705876,51.0,765.0,878.0,1172.5,1827.5499999999993,2135.6399999999994,2785.0
operating_state,warmup__deceleration,speed,km/h,13310,13310,0,0.0,32.255146506386176,24.828063838342324,0.0,0.0,0.0,29.0,81.54999999999927,96.0,125.0
operating_state,warmup__deceleration,intake_temp,°C,13310,13310,0,0.0,11.047933884297521,10.328343897674575,-32.0,-9.0,-5.0,10.0,28.0,32.0,99.0
operating_state,warmup__deceleration,maf,g/s,13310,13310,0,0.0,15.410705108940645,7.4485557199559285,0.0,7.02,8.08,13.91,29.66,41.94,88.08
operating_state,warmup__deceleration,tps,%,13310,13310,0,0.0,81.50289256198347,10.520983468417423,13.7,22.4,83.1,83.5,83.5,83.5,84.3
operating_state,warmup__deceleration,ambient_temp,°C,13310,13306,4,0.00030052592036063113,6.992409439350669,10.639917017959768,-13.0,-11.0,-9.0,4.0,24.0,28.0,33.0
operating_state,warmup__deceleration,accel_pedal_d,%,13310,13309,1,7.513148009015778e-05,18.0000601097002,8.033671998493231,14.1,14.1,14.1,14.1,36.73999999999942,48.6,64.7
operating_state,warmup__deceleration,accel_pedal_e,%,13310,13309,1,7.513148009015778e-05,18.27612142159441,8.025292578088049,14.1,14.1,14.5,14.5,37.3,49.8,65.1
operating_state,warmup__high_load,coolant_temp,°C,3112,3112,0,0.0,52.9064910025707,14.3559671437753,12.0,17.0,26.0,56.0,73.0,74.0,74.0
operating_state,warmup__high_load,map,kPa,3112,3112,0,0.0,148.90359897172237,43.007699219116475,69.0,92.0,97.0,135.0,222.0,231.0,242.0
operating_state,warmup__high_load,rpm,rpm,3112,3112,0,0.0,1748.499357326478,362.72745510305657,163.0,920.22,1109.55,1752.0,2338.45,2540.89,3016.0
operating_state,warmup__high_load,speed,km/h,3112,3112,0,0.0,48.94023136246787,31.95117861961766,0.0,0.0,8.0,41.0,109.0,124.0,127.0
operating_state,warmup__high_load,intake_temp,°C,3112,3112,0,0.0,14.651028277634962,14.90109918421948,-14.0,-8.0,-5.0,12.0,35.0,77.88999999999987,133.0
operating_state,warmup__high_load,maf,g/s,3112,3112,0,0.0,39.263788560411314,19.194761925719327,0.0,10.27,14.231,34.144999999999996,75.18699999999998,84.08,104.44
operating_state,warmup__high_load,tps,%,3112,3112,0,0.0,75.56352827763496,18.093365046725907,25.1,30.6,31.0,83.5,83.5,83.5,89.0
operating_state,warmup__high_load,ambient_temp,°C,3112,3112,0,0.0,7.065231362467866,11.04230138202401,-12.0,-11.89,-9.0,4.0,24.0,28.0,33.0
operating_state,warmup__high_load,accel_pedal_d,%,3112,3112,0,0.0,38.65976863753214,16.41629521678451,14.1,14.1,14.1,42.0,61.2,66.65599999999995,73.3
operating_state,warmup__high_load,accel_pedal_e,%,3112,3112,0,0.0,39.20684447300771,16.55518366384364,14.1,14.5,14.5,43.1,61.6,66.3,73.3
operating_state,warmup__idle,coolant_temp,°C,9478,9478,0,0.0,44.1244988394176,16.111124509178328,-1.0,8.0,15.0,43.0,70.0,73.0,74.0
operating_state,warmup__idle,map,kPa,9478,9478,0,0.0,102.10181472884575,6.873314723650575,36.0,68.0,97.0,103.0,108.0,116.0,201.0
operating_state,warmup__idle,rpm,rpm,9478,9478,0,0.0,951.8613631567841,158.4142133042542,136.0,766.0,769.0,1034.0,1046.0,1576.2299999999996,2404.0
operating_state,warmup__idle,speed,km/h,9478,9478,0,0.0,0.57870858830977,2.9796677145361987,0.0,0.0,0.0,0.0,2.0,18.0,37.0
operating_state,warmup__idle,intake_temp,°C,9478,9474,4,0.00042202996412745304,12.54105974245303,9.716125561746033,-32.0,-6.0,-1.0,11.0,28.0,34.0,104.0
operating_state,warmup__idle,maf,g/s,9478,9474,4,0.00042202996412745304,12.327846210681864,5.11855471006753,0.0,6.74,7.02,9.8,18.91,25.278100000000013,66.69
operating_state,warmup__idle,tps,%,9478,9471,7,0.0007385524372230429,82.19836342519268,8.610890090783494,13.7,22.7,83.1,83.5,83.5,83.5,89.0
operating_state,warmup__idle,ambient_temp,°C,9478,9468,10,0.0010550749103186326,6.254119138149556,10.217165509175926,-13.0,-11.0,-8.0,3.0,23.0,26.0,28.0
operating_state,warmup__idle,accel_pedal_d,%,9478,9462,16,0.0016881198565098122,14.783925174381737,3.2938920232967064,14.1,14.1,14.1,14.1,17.6,34.1,60.8
operating_state,warmup__idle,accel_pedal_e,%,9478,9458,20,0.002110149820637265,15.107115669274686,3.3090803566797717,14.1,14.1,14.5,14.5,17.3,35.3,61.6
operating_state,warmup__steady_driving,coolant_temp,°C,9669,9669,0,0.0,53.34222773813217,16.605384201710017,0.0,10.0,18.0,58.0,73.0,75.0,91.0
operating_state,warmup__steady_driving,map,kPa,9669,9669,0,0.0,115.3510187196194,16.394087309887208,64.0,87.0,97.0,112.0,145.0,176.0,222.0
operating_state,warmup__steady_driving,rpm,rpm,9669,9669,0,0.0,1470.2142931016651,248.9665864930002,766.0,888.6800000000001,959.0,1492.0,1815.0,2075.3199999999997,2379.0
operating_state,warmup__steady_driving,speed,km/h,9669,9669,0,0.0,55.042351846106115,26.925795046054343,0.0,1.0,2.0,57.0,96.0,109.31999999999971,126.0
operating_state,warmup__steady_driving,intake_temp,°C,9669,9669,0,0.0,10.89792119143655,10.824684513151517,-40.0,-8.0,-5.0,8.0,29.0,32.0,115.0
operating_state,warmup__steady_driving,maf,g/s,9669,9669,0,0.0,18.755373358154927,7.104276189817788,0.0,8.44,9.58,17.05,32.8,41.279599999999995,79.91
operating_state,warmup__steady_driving,tps,%,9669,9669,0,0.0,81.54801944358259,10.084604118802535,22.4,26.3,83.1,83.5,83.5,83.5,89.0
operating_state,warmup__steady_driving,ambient_temp,°C,9669,9665,4,0.0004136932464577516,6.269115364718055,10.813118598736265,-12.0,-12.0,-9.0,3.0,24.0,32.0,33.0
operating_state,warmup__steady_driving,accel_pedal_d,%,9669,9669,0,0.0,22.273332299100215,9.98922969979027,14.1,14.1,14.1,14.1,40.4,45.9,57.6
operating_state,warmup__steady_driving,accel_pedal_e,%,9669,9669,0,0.0,22.557865342848277,10.005885185589253,14.1,14.1,14.5,14.5,40.8,46.3,58.0
condition_confidence,high,coolant_temp,°C,249669,249669,0,0.0,81.76197886001066,17.847178007964168,-1.0,17.0,38.0,90.0,92.0,94.0,103.0
condition_confidence,high,map,kPa,249669,249669,0,0.0,125.77540663838923,31.656930848946068,36.0,76.0,98.0,115.0,197.0,226.0,247.0
condition_confidence,high,rpm,rpm,249669,249669,0,0.0,1501.7209585491191,534.3778827432881,0.0,0.0,769.0,1546.0,2192.0,2707.320000000007,4315.0
condition_confidence,high,speed,km/h,249669,249669,0,0.0,62.921720357753664,45.805276440321805,0.0,0.0,0.0,62.0,128.0,159.0,218.0
condition_confidence,high,intake_temp,°C,249669,249669,0,0.0,19.846927331787285,19.358143621724654,-40.0,-8.0,-3.0,19.0,41.0,110.0,150.0
condition_confidence,high,maf,g/s,249669,249669,0,0.0,22.893815011074665,16.48127741433157,0.0,0.0,6.94,18.74,55.24,85.22640000000014,129.22
condition_confidence,high,tps,%,249669,249661,8,3.204242416960055e-05,81.26838753349541,11.26251733897622,13.7,25.5,83.1,83.5,83.5,89.0,89.0
condition_confidence,high,ambient_temp,°C,249669,249599,70,0.0002803712114840048,10.658219784534394,11.232371113889853,-14.0,-11.0,-7.0,13.0,25.0,30.0,33.0
condition_confidence,high,accel_pedal_d,%,249669,249644,25,0.00010013257553000172,21.68034641329253,12.726413828102258,14.1,14.1,14.1,14.1,48.6,65.5,85.1
condition_confidence,high,accel_pedal_e,%,249669,249634,35,0.0001401856057420024,21.99764355015743,12.755653506408555,14.1,14.1,14.5,14.5,49.4,65.5,84.3
condition_confidence,low,coolant_temp,°C,13,12,1,0.07692307692307693,30.583333333333332,15.017918590399898,12.0,12.22,13.1,31.0,56.849999999999994,62.57000000000001,64.0
condition_confidence,low,map,kPa,13,10,3,0.23076923076923078,98.0,2.8674417556808756,95.0,95.0,95.0,97.5,102.64999999999999,103.73,104.0
condition_confidence,low,rpm,rpm,13,6,7,0.5384615384615384,611.0,478.15771456706625,0.0,0.0,0.0,856.0,1008.0,1032.8,1039.0
condition_confidence,low,speed,km/h,13,1,12,0.9230769230769231,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condition_confidence,low,intake_temp,°C,13,1,12,0.9230769230769231,-8.0,,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
condition_confidence,low,maf,g/s,13,1,12,0.9230769230769231,0.86,,0.86,0.86,0.86,0.86,0.86,0.86,0.86
condition_confidence,low,tps,%,13,1,12,0.9230769230769231,88.6,,88.6,88.6,88.6,88.6,88.6,88.6,88.6
condition_confidence,low,ambient_temp,°C,13,1,12,0.9230769230769231,-9.0,,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
condition_confidence,low,accel_pedal_d,%,13,0,13,1.0,,,,,,,,,
condition_confidence,low,accel_pedal_e,%,13,0,13,1.0,,,,,,,,,
condition_confidence,medium,coolant_temp,°C,12,12,0,0.0,37.916666666666664,24.99257465486075,3.0,3.33,4.65,32.0,74.45,74.89,75.0
condition_confidence,medium,map,kPa,12,12,0,0.0,98.41666666666667,1.5050420310248864,96.0,96.11,96.55,98.0,101.0,101.0,101.0
condition_confidence,medium,rpm,rpm,12,12,0,0.0,352.5,438.1183941273492,0.0,0.0,0.0,0.0,917.9,936.38,941.0
condition_confidence,medium,speed,km/h,12,12,0,0.0,1.3333333333333333,4.618802153517006,0.0,0.0,0.0,0.0,7.199999999999989,14.240000000000009,16.0
condition_confidence,medium,intake_temp,°C,12,5,7,0.5833333333333334,23.8,6.1400325732035,15.0,15.28,16.4,23.0,30.4,30.88,31.0
condition_confidence,medium,maf,g/s,12,0,12,1.0,,,,,,,,,
condition_confidence,medium,tps,%,12,0,12,1.0,,,,,,,,,
condition_confidence,medium,ambient_temp,°C,12,0,12,1.0,,,,,,,,,
condition_confidence,medium,accel_pedal_d,%,12,0,12,1.0,,,,,,,,,
condition_confidence,medium,accel_pedal_e,%,12,0,12,1.0,,,,,,,,,
