case_id,run_id,proxy_id,expected_sub_check_id,expected_result_state,target_signal,selector,severity_id,severity_rank,replicate,trip_id,segment_id,injection_start_timestamp,injection_end_timestamp,actual_result_state,baseline_result_state,baseline_already_positive,decision_reason,decision_margin,dtc_candidate_label,dtc_matches_expected,dtc_emitted,emission_matches_expected,routed_dtc,routed_dtc_matches_expected,confidence,passed,decisions_path
4s1_iat_frozen_context,gl452_full_v2_20260903__4s1_iat_frozen_context__short,intake_air_temperature_sensor_fault,4-S1,triggered,intake_temp,iat_context_change,short,0,3,trip_0003,trip_0003_seg_001,2017-07-06T06:43:05Z,2017-07-06T06:46:04Z,triggered,pass,False,condition_persistence_met,5.0,P0111,True,True,True,P0111,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s1_iat_frozen_context,gl452_full_v2_20260903__4s1_iat_frozen_context__boundary,intake_air_temperature_sensor_fault,4-S1,triggered,intake_temp,iat_context_change,boundary,1,1,trip_0001,trip_0001_seg_001,2017-07-05T05:22:27Z,2017-07-05T05:26:26Z,triggered,pass,False,condition_persistence_met,63.0,P0111,True,True,True,P0111,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s1_iat_frozen_context,gl452_full_v2_20260903__4s1_iat_frozen_context__boundary,intake_air_temperature_sensor_fault,4-S1,triggered,intake_temp,iat_context_change,boundary,1,2,trip_0002,trip_0002_seg_001,2017-07-05T17:29:32Z,2017-07-05T17:33:31Z,triggered,pass,False,condition_persistence_met,62.0,P0111,True,True,True,P0111,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s1_iat_frozen_context,gl452_full_v2_20260903__4s1_iat_frozen_context__boundary,intake_air_temperature_sensor_fault,4-S1,triggered,intake_temp,iat_context_change,boundary,1,3,trip_0003,trip_0003_seg_001,2017-07-06T06:43:05Z,2017-07-06T06:47:04Z,triggered,pass,False,condition_persistence_met,66.0,P0111,True,True,True,P0111,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s1_iat_frozen_context,gl452_full_v2_20260903__4s1_iat_frozen_context__strong,intake_air_temperature_sensor_fault,4-S1,triggered,intake_temp,iat_context_change,strong,2,1,trip_0001,trip_0001_seg_001,2017-07-05T05:22:27Z,2017-07-05T05:27:26Z,triggered,pass,False,condition_persistence_met,123.0,P0111,True,True,True,P0111,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s1_iat_frozen_context,gl452_full_v2_20260903__4s1_iat_frozen_context__strong,intake_air_temperature_sensor_fault,4-S1,triggered,intake_temp,iat_context_change,strong,2,2,trip_0002,trip_0002_seg_001,2017-07-05T17:29:32Z,2017-07-05T17:34:31Z,triggered,pass,False,condition_persistence_met,122.0,P0111,True,True,True,P0111,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s1_iat_frozen_context,gl452_full_v2_20260903__4s1_iat_frozen_context__strong,intake_air_temperature_sensor_fault,4-S1,triggered,intake_temp,iat_context_change,strong,2,3,trip_0003,trip_0003_seg_001,2017-07-06T06:43:05Z,2017-07-06T06:48:04Z,triggered,pass,False,condition_persistence_met,125.0,P0111,True,True,True,P0111,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s2_cold_start_iat_offset,gl452_full_v2_20260903__4s2_cold_start_iat_offset__at_guard,intake_air_temperature_sensor_fault,4-S2,triggered,intake_temp,cold_start_iat,at_guard,0,1,trip_0003,trip_0003_seg_001,2017-07-06T06:37:58Z,2017-07-06T06:37:58Z,pass,pass,False,cold_start_delta_within_bound,0.0,P0111,True,False,True,,True,low,False,proxy/70_decisions/proxy_decisions.csv
4s2_cold_start_iat_offset,gl452_full_v2_20260903__4s2_cold_start_iat_offset__at_guard,intake_air_temperature_sensor_fault,4-S2,triggered,intake_temp,cold_start_iat,at_guard,0,2,trip_0005,trip_0005_seg_001,2017-07-07T05:23:12Z,2017-07-07T05:23:12Z,pass,pass,False,cold_start_delta_within_bound,0.0,P0111,True,False,True,,True,low,False,proxy/70_decisions/proxy_decisions.csv
4s2_cold_start_iat_offset,gl452_full_v2_20260903__4s2_cold_start_iat_offset__at_guard,intake_air_temperature_sensor_fault,4-S2,triggered,intake_temp,cold_start_iat,at_guard,0,3,trip_0013,trip_0013_seg_001,2017-07-13T05:00:41Z,2017-07-13T05:00:41Z,pass,pass,False,cold_start_delta_within_bound,0.0,P0111,True,False,True,,True,low,False,proxy/70_decisions/proxy_decisions.csv
4s2_cold_start_iat_offset,gl452_full_v2_20260903__4s2_cold_start_iat_offset__just_over,intake_air_temperature_sensor_fault,4-S2,triggered,intake_temp,cold_start_iat,just_over,1,1,trip_0003,trip_0003_seg_001,2017-07-06T06:37:58Z,2017-07-06T06:37:58Z,triggered,pass,False,cold_start_delta_exceeded,1.0,P0111,True,False,True,,True,low,True,proxy/70_decisions/proxy_decisions.csv
4s2_cold_start_iat_offset,gl452_full_v2_20260903__4s2_cold_start_iat_offset__just_over,intake_air_temperature_sensor_fault,4-S2,triggered,intake_temp,cold_start_iat,just_over,1,2,trip_0005,trip_0005_seg_001,2017-07-07T05:23:12Z,2017-07-07T05:23:12Z,triggered,pass,False,cold_start_delta_exceeded,1.0,P0111,True,False,True,,True,low,True,proxy/70_decisions/proxy_decisions.csv
4s2_cold_start_iat_offset,gl452_full_v2_20260903__4s2_cold_start_iat_offset__just_over,intake_air_temperature_sensor_fault,4-S2,triggered,intake_temp,cold_start_iat,just_over,1,3,trip_0013,trip_0013_seg_001,2017-07-13T05:00:41Z,2017-07-13T05:00:41Z,triggered,pass,False,cold_start_delta_exceeded,1.0,P0111,True,False,True,,True,low,True,proxy/70_decisions/proxy_decisions.csv
4s2_cold_start_iat_offset,gl452_full_v2_20260903__4s2_cold_start_iat_offset__strong,intake_air_temperature_sensor_fault,4-S2,triggered,intake_temp,cold_start_iat,strong,2,1,trip_0003,trip_0003_seg_001,2017-07-06T06:37:58Z,2017-07-06T06:37:58Z,triggered,pass,False,cold_start_delta_exceeded,13.0,P0111,True,False,True,,True,low,True,proxy/70_decisions/proxy_decisions.csv
4s2_cold_start_iat_offset,gl452_full_v2_20260903__4s2_cold_start_iat_offset__strong,intake_air_temperature_sensor_fault,4-S2,triggered,intake_temp,cold_start_iat,strong,2,2,trip_0005,trip_0005_seg_001,2017-07-07T05:23:12Z,2017-07-07T05:23:12Z,triggered,pass,False,cold_start_delta_exceeded,13.0,P0111,True,False,True,,True,low,True,proxy/70_decisions/proxy_decisions.csv
4s2_cold_start_iat_offset,gl452_full_v2_20260903__4s2_cold_start_iat_offset__strong,intake_air_temperature_sensor_fault,4-S2,triggered,intake_temp,cold_start_iat,strong,2,3,trip_0013,trip_0013_seg_001,2017-07-13T05:00:41Z,2017-07-13T05:00:41Z,triggered,pass,False,cold_start_delta_exceeded,13.0,P0111,True,False,True,,True,low,True,proxy/70_decisions/proxy_decisions.csv
4s3_iat_low_range,gl452_full_v2_20260903__4s3_iat_low_range__inside_range,intake_air_temperature_sensor_fault,4-S3,triggered,intake_temp,engine_firing,inside_range,0,1,trip_0001,trip_0001_seg_001,2017-07-05T05:16:56Z,2017-07-05T05:16:56Z,pass,pass,False,no_trigger_with_opportunity,,,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
4s3_iat_low_range,gl452_full_v2_20260903__4s3_iat_low_range__inside_range,intake_air_temperature_sensor_fault,4-S3,triggered,intake_temp,engine_firing,inside_range,0,2,trip_0002,trip_0002_seg_001,2017-07-05T17:17:24Z,2017-07-05T17:17:24Z,pass,pass,False,no_trigger_with_opportunity,,,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
4s3_iat_low_range,gl452_full_v2_20260903__4s3_iat_low_range__inside_range,intake_air_temperature_sensor_fault,4-S3,triggered,intake_temp,engine_firing,inside_range,0,3,trip_0003,trip_0003_seg_001,2017-07-06T06:38:10Z,2017-07-06T06:38:10Z,pass,pass,False,no_trigger_with_opportunity,,,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
4s3_iat_low_range,gl452_full_v2_20260903__4s3_iat_low_range__low_fault,intake_air_temperature_sensor_fault,4-S3,triggered,intake_temp,engine_firing,low_fault,1,1,trip_0001,trip_0001_seg_001,2017-07-05T05:16:56Z,2017-07-05T05:16:56Z,triggered,pass,False,range_violation,1.0,P0112,True,True,True,P0112,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s3_iat_low_range,gl452_full_v2_20260903__4s3_iat_low_range__low_fault,intake_air_temperature_sensor_fault,4-S3,triggered,intake_temp,engine_firing,low_fault,1,2,trip_0002,trip_0002_seg_001,2017-07-05T17:17:24Z,2017-07-05T17:17:24Z,triggered,pass,False,range_violation,1.0,P0112,True,True,True,P0112,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s3_iat_low_range,gl452_full_v2_20260903__4s3_iat_low_range__low_fault,intake_air_temperature_sensor_fault,4-S3,triggered,intake_temp,engine_firing,low_fault,1,3,trip_0003,trip_0003_seg_001,2017-07-06T06:38:10Z,2017-07-06T06:38:10Z,triggered,pass,False,range_violation,1.0,P0112,True,True,True,P0112,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s3_iat_low_range,gl452_full_v2_20260903__4s3_iat_low_range__high_fault,intake_air_temperature_sensor_fault,4-S3,triggered,intake_temp,engine_firing,high_fault,2,1,trip_0001,trip_0001_seg_001,2017-07-05T05:16:56Z,2017-07-05T05:16:56Z,triggered,pass,False,range_violation,1.0,P0113,True,True,True,P0113,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s3_iat_low_range,gl452_full_v2_20260903__4s3_iat_low_range__high_fault,intake_air_temperature_sensor_fault,4-S3,triggered,intake_temp,engine_firing,high_fault,2,2,trip_0002,trip_0002_seg_001,2017-07-05T17:17:24Z,2017-07-05T17:17:24Z,triggered,pass,False,range_violation,1.0,P0113,True,True,True,P0113,True,high,True,proxy/70_decisions/proxy_decisions.csv
4s3_iat_low_range,gl452_full_v2_20260903__4s3_iat_low_range__high_fault,intake_air_temperature_sensor_fault,4-S3,triggered,intake_temp,engine_firing,high_fault,2,3,trip_0003,trip_0003_seg_001,2017-07-06T06:38:10Z,2017-07-06T06:38:10Z,triggered,pass,False,range_violation,1.0,P0113,True,True,True,P0113,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s1_map_suppressed_step_response,gl452_full_v2_20260903__5s1_map_suppressed_step_response__insufficient_events,map_load_signal_plausibility_fault,5-S1,triggered,map,pedal_step_events,insufficient_events,0,1,trip_0001,trip_0001_seg_001,2017-07-05T05:26:04Z,2017-07-05T05:27:05Z,pass,pass,False,no_trigger_with_opportunity,-1.0,P0106,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
5s1_map_suppressed_step_response,gl452_full_v2_20260903__5s1_map_suppressed_step_response__insufficient_events,map_load_signal_plausibility_fault,5-S1,triggered,map,pedal_step_events,insufficient_events,0,2,trip_0002,trip_0002_seg_001,2017-07-05T17:28:13Z,2017-07-05T17:31:53Z,pass,pass,False,no_trigger_with_opportunity,-1.0,P0106,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
5s1_map_suppressed_step_response,gl452_full_v2_20260903__5s1_map_suppressed_step_response__insufficient_events,map_load_signal_plausibility_fault,5-S1,triggered,map,pedal_step_events,insufficient_events,0,3,trip_0003,trip_0003_seg_001,2017-07-06T06:48:35Z,2017-07-06T06:49:23Z,pass,pass,False,no_trigger_with_opportunity,-1.0,P0106,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
5s1_map_suppressed_step_response,gl452_full_v2_20260903__5s1_map_suppressed_step_response__boundary,map_load_signal_plausibility_fault,5-S1,triggered,map,pedal_step_events,boundary,1,1,trip_0001,trip_0001_seg_001,2017-07-05T05:26:04Z,2017-07-05T05:27:21Z,triggered,pass,False,m_of_n_met,0.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s1_map_suppressed_step_response,gl452_full_v2_20260903__5s1_map_suppressed_step_response__boundary,map_load_signal_plausibility_fault,5-S1,triggered,map,pedal_step_events,boundary,1,2,trip_0002,trip_0002_seg_001,2017-07-05T17:28:13Z,2017-07-05T17:33:11Z,triggered,pass,False,m_of_n_met,0.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s1_map_suppressed_step_response,gl452_full_v2_20260903__5s1_map_suppressed_step_response__boundary,map_load_signal_plausibility_fault,5-S1,triggered,map,pedal_step_events,boundary,1,3,trip_0003,trip_0003_seg_001,2017-07-06T06:48:35Z,2017-07-06T06:51:39Z,triggered,pass,False,m_of_n_met,0.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s1_map_suppressed_step_response,gl452_full_v2_20260903__5s1_map_suppressed_step_response__strong,map_load_signal_plausibility_fault,5-S1,triggered,map,pedal_step_events,strong,2,1,trip_0001,trip_0001_seg_001,2017-07-05T05:26:04Z,2017-07-05T05:30:01Z,triggered,pass,False,m_of_n_met,1.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s1_map_suppressed_step_response,gl452_full_v2_20260903__5s1_map_suppressed_step_response__strong,map_load_signal_plausibility_fault,5-S1,triggered,map,pedal_step_events,strong,2,2,trip_0002,trip_0002_seg_001,2017-07-05T17:28:13Z,2017-07-05T17:33:43Z,triggered,pass,False,m_of_n_met,1.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s1_map_suppressed_step_response,gl452_full_v2_20260903__5s1_map_suppressed_step_response__strong,map_load_signal_plausibility_fault,5-S1,triggered,map,pedal_step_events,strong,2,3,trip_0003,trip_0003_seg_001,2017-07-06T06:48:35Z,2017-07-06T06:51:45Z,triggered,pass,False,m_of_n_met,1.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s2_map_residual_high,gl452_full_v2_20260903__5s2_map_residual_high__mild,map_load_signal_plausibility_fault,5-S2,triggered,maf,steady_driving,mild,0,1,trip_0004,trip_0004_seg_001,2017-07-06T17:41:26Z,2017-07-06T17:42:10Z,pass,pass,False,no_trigger_with_opportunity,-29.0,,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
5s2_map_residual_high,gl452_full_v2_20260903__5s2_map_residual_high__mild,map_load_signal_plausibility_fault,5-S2,triggered,maf,steady_driving,mild,0,2,trip_0005,trip_0005_seg_001,2017-07-07T05:31:16Z,2017-07-07T05:32:00Z,pass,pass,False,no_trigger_with_opportunity,,,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
5s2_map_residual_high,gl452_full_v2_20260903__5s2_map_residual_high__mild,map_load_signal_plausibility_fault,5-S2,triggered,maf,steady_driving,mild,0,3,trip_0009,trip_0009_seg_001,2017-07-11T12:30:28Z,2017-07-11T12:31:12Z,pass,pass,False,no_trigger_with_opportunity,-28.0,,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
5s2_map_residual_high,gl452_full_v2_20260903__5s2_map_residual_high__moderate,map_load_signal_plausibility_fault,5-S2,triggered,maf,steady_driving,moderate,1,1,trip_0004,trip_0004_seg_001,2017-07-06T17:41:26Z,2017-07-06T17:42:10Z,triggered,pass,False,condition_persistence_met,6.0,,True,False,True,P0101,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s2_map_residual_high,gl452_full_v2_20260903__5s2_map_residual_high__moderate,map_load_signal_plausibility_fault,5-S2,triggered,maf,steady_driving,moderate,1,2,trip_0005,trip_0005_seg_001,2017-07-07T05:31:16Z,2017-07-07T05:32:00Z,pass,pass,False,no_trigger_with_opportunity,,,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
5s2_map_residual_high,gl452_full_v2_20260903__5s2_map_residual_high__moderate,map_load_signal_plausibility_fault,5-S2,triggered,maf,steady_driving,moderate,1,3,trip_0009,trip_0009_seg_001,2017-07-11T12:30:28Z,2017-07-11T12:31:12Z,pass,pass,False,no_trigger_with_opportunity,-28.0,,True,False,True,,True,high,False,proxy/70_decisions/proxy_decisions.csv
5s2_map_residual_high,gl452_full_v2_20260903__5s2_map_residual_high__strong,map_load_signal_plausibility_fault,5-S2,triggered,maf,steady_driving,strong,2,1,trip_0004,trip_0004_seg_001,2017-07-06T17:41:26Z,2017-07-06T17:42:10Z,triggered,pass,False,condition_persistence_met,6.0,,True,False,True,P0101,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s2_map_residual_high,gl452_full_v2_20260903__5s2_map_residual_high__strong,map_load_signal_plausibility_fault,5-S2,triggered,maf,steady_driving,strong,2,2,trip_0005,trip_0005_seg_001,2017-07-07T05:31:16Z,2017-07-07T05:32:00Z,triggered,pass,False,condition_persistence_met,8.0,,True,False,True,P0101,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s2_map_residual_high,gl452_full_v2_20260903__5s2_map_residual_high__strong,map_load_signal_plausibility_fault,5-S2,triggered,maf,steady_driving,strong,2,3,trip_0009,trip_0009_seg_001,2017-07-11T12:30:28Z,2017-07-11T12:31:12Z,triggered,pass,False,condition_persistence_met,6.0,,True,False,True,P0101,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s3_map_frozen_context,gl452_full_v2_20260903__5s3_map_frozen_context__short,map_load_signal_plausibility_fault,5-S3,triggered,map,map_context_change,short,0,1,trip_0001,trip_0001_seg_001,2017-07-05T05:21:59Z,2017-07-05T05:24:58Z,triggered,pass,False,condition_persistence_met,1.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s3_map_frozen_context,gl452_full_v2_20260903__5s3_map_frozen_context__short,map_load_signal_plausibility_fault,5-S3,triggered,map,map_context_change,short,0,2,trip_0002,trip_0002_seg_001,2017-07-05T17:23:58Z,2017-07-05T17:26:57Z,triggered,pass,False,condition_persistence_met,1.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s3_map_frozen_context,gl452_full_v2_20260903__5s3_map_frozen_context__short,map_load_signal_plausibility_fault,5-S3,triggered,map,map_context_change,short,0,3,trip_0003,trip_0003_seg_001,2017-07-06T06:40:30Z,2017-07-06T06:43:29Z,triggered,pass,False,condition_persistence_met,1.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s3_map_frozen_context,gl452_full_v2_20260903__5s3_map_frozen_context__boundary,map_load_signal_plausibility_fault,5-S3,triggered,map,map_context_change,boundary,1,1,trip_0001,trip_0001_seg_001,2017-07-05T05:21:59Z,2017-07-05T05:25:58Z,triggered,pass,False,condition_persistence_met,61.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s3_map_frozen_context,gl452_full_v2_20260903__5s3_map_frozen_context__boundary,map_load_signal_plausibility_fault,5-S3,triggered,map,map_context_change,boundary,1,2,trip_0002,trip_0002_seg_001,2017-07-05T17:31:51Z,2017-07-05T17:35:50Z,triggered,pass,False,condition_persistence_met,61.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s3_map_frozen_context,gl452_full_v2_20260903__5s3_map_frozen_context__boundary,map_load_signal_plausibility_fault,5-S3,triggered,map,map_context_change,boundary,1,3,trip_0003,trip_0003_seg_001,2017-07-06T06:40:30Z,2017-07-06T06:44:29Z,triggered,pass,False,condition_persistence_met,61.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s3_map_frozen_context,gl452_full_v2_20260903__5s3_map_frozen_context__strong,map_load_signal_plausibility_fault,5-S3,triggered,map,map_context_change,strong,2,1,trip_0001,trip_0001_seg_001,2017-07-05T05:21:59Z,2017-07-05T05:26:58Z,triggered,pass,False,condition_persistence_met,121.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s3_map_frozen_context,gl452_full_v2_20260903__5s3_map_frozen_context__strong,map_load_signal_plausibility_fault,5-S3,triggered,map,map_context_change,strong,2,2,trip_0002,trip_0002_seg_001,2017-07-05T17:31:51Z,2017-07-05T17:36:50Z,triggered,pass,False,condition_persistence_met,121.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
5s3_map_frozen_context,gl452_full_v2_20260903__5s3_map_frozen_context__strong,map_load_signal_plausibility_fault,5-S3,triggered,map,map_context_change,strong,2,3,trip_0003,trip_0003_seg_001,2017-07-06T06:40:30Z,2017-07-06T06:45:29Z,triggered,pass,False,condition_persistence_met,121.0,P0106,True,True,True,P0106,True,high,True,proxy/70_decisions/proxy_decisions.csv
