source_kind,csv_path,proxy_decisions_path,anomaly_type,rows,triggered_rows,dtc_emitted_rows,result_states,confidence_values,sub_checks,has_positive_proxy_evidence
real_csv,data/raw/OBD-II-Dataset/2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,data/processed/runs/dashboard_upload_20260802T132900Z_3152928c/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,data/processed/runs/dashboard_upload_20260802T132900Z_3152928c/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-17_Seat_Leon_RT_BB_Frei.csv,data/processed/runs/dashboard_upload_20260802T132906Z_7e3ca989/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-17_Seat_Leon_RT_BB_Frei.csv,data/processed/runs/dashboard_upload_20260802T132906Z_7e3ca989/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-18_Seat_Leon_RT_KA_Stau.csv,data/processed/runs/dashboard_upload_20260802T132913Z_9d6a0be9/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,5,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-18_Seat_Leon_RT_KA_Stau.csv,data/processed/runs/dashboard_upload_20260802T132913Z_9d6a0be9/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-20_Seat_Leon_KA_KA_Frei.csv,data/processed/runs/dashboard_upload_20260802T132920Z_267596ce/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-20_Seat_Leon_KA_KA_Frei.csv,data/processed/runs/dashboard_upload_20260802T132920Z_267596ce/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-21_Seat_Leon_BB_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T132927Z_e0c2de86/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-21_Seat_Leon_BB_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T132927Z_e0c2de86/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-21_Seat_Leon_KA_BB_Normal.csv,data/processed/runs/dashboard_upload_20260802T132939Z_0abb6bd0/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-21_Seat_Leon_KA_BB_Normal.csv,data/processed/runs/dashboard_upload_20260802T132939Z_0abb6bd0/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-21_Seat_Leon_KA_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T132946Z_1409f719/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-21_Seat_Leon_KA_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T132946Z_1409f719/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-22_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T132952Z_eaf404fb/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-22_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T132952Z_eaf404fb/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,data/processed/runs/dashboard_upload_20260802T132958Z_e8c534b1/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,data/processed/runs/dashboard_upload_20260802T132958Z_e8c534b1/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-23_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133034Z_307446ad/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-23_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133034Z_307446ad/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-23_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133106Z_cd7aa0a6/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,5,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-23_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133106Z_cd7aa0a6/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-23_Seat_Leon_S_S_Stau.csv,data/processed/runs/dashboard_upload_20260802T133111Z_bf0a18ae/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-23_Seat_Leon_S_S_Stau.csv,data/processed/runs/dashboard_upload_20260802T133111Z_bf0a18ae/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-26_Seat_Leon_KA_KA_Frei.csv,data/processed/runs/dashboard_upload_20260802T133117Z_7c21de0d/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,4,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-26_Seat_Leon_KA_KA_Frei.csv,data/processed/runs/dashboard_upload_20260802T133117Z_7c21de0d/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-26_Seat_Leon_RT_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133122Z_593366bf/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-26_Seat_Leon_RT_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133122Z_593366bf/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-26_Seat_Leon_RT_RT_Frei.csv,data/processed/runs/dashboard_upload_20260802T133129Z_15db88fa/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-26_Seat_Leon_RT_RT_Frei.csv,data/processed/runs/dashboard_upload_20260802T133129Z_15db88fa/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-27_Seat_Leon_KA_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133143Z_4b2ab71f/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-27_Seat_Leon_KA_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133143Z_4b2ab71f/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-27_Seat_Leon_KA_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133149Z_e3c4d923/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-27_Seat_Leon_KA_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133149Z_e3c4d923/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-28_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133155Z_fe54e7f2/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-28_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133155Z_fe54e7f2/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-28_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133203Z_54fff320/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-02-28_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133203Z_54fff320/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-01_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133209Z_34782038/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-01_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133209Z_34782038/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-01_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133215Z_7dab70e7/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-01_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133215Z_7dab70e7/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-02_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133221Z_3f96826e/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-02_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133221Z_3f96826e/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-06_Seat_Leon_KA_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133228Z_ac80f027/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-06_Seat_Leon_KA_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133228Z_ac80f027/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-07_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133235Z_b716976a/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-07_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133235Z_b716976a/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-07_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133241Z_9a175e94/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,4,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-07_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133241Z_9a175e94/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-08_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133247Z_1d852de7/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-08_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133247Z_1d852de7/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-19_Seat_Leon_KA_KA_Frei.csv,data/processed/runs/dashboard_upload_20260802T133254Z_4d7af9e2/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-19_Seat_Leon_KA_KA_Frei.csv,data/processed/runs/dashboard_upload_20260802T133254Z_4d7af9e2/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-19_Seat_Leon_RT_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133259Z_4a89f1db/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-19_Seat_Leon_RT_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133259Z_4a89f1db/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-20_Seat_Leon_KA_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133307Z_1e83a90e/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-20_Seat_Leon_KA_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133307Z_1e83a90e/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-21_Seat_Leon_KA_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133313Z_c19029ec/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-21_Seat_Leon_KA_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133313Z_c19029ec/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-22_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133320Z_3358de9c/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-22_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133320Z_3358de9c/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-22_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133328Z_5ff9a068/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-22_Seat_Leon_S_RT_Normal.csv,data/processed/runs/dashboard_upload_20260802T133328Z_5ff9a068/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-23_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133334Z_ad8d58bf/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-23_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133334Z_ad8d58bf/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-23_Seat_Leon_S_RT_Stau.csv,data/processed/runs/dashboard_upload_20260802T133345Z_13729ff2/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-23_Seat_Leon_S_RT_Stau.csv,data/processed/runs/dashboard_upload_20260802T133345Z_13729ff2/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-26_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133353Z_0c263111/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-26_Seat_Leon_RT_S_Normal.csv,data/processed/runs/dashboard_upload_20260802T133353Z_0c263111/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-26_Seat_Leon_S_RT_Stau.csv,data/processed/runs/dashboard_upload_20260802T133359Z_ba7f8728/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-26_Seat_Leon_S_RT_Stau.csv,data/processed/runs/dashboard_upload_20260802T133359Z_ba7f8728/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-29_Seat_Leon_KA_RT_Stau.csv,data/processed/runs/dashboard_upload_20260802T133404Z_ad23886d/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,5,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-03-29_Seat_Leon_KA_RT_Stau.csv,data/processed/runs/dashboard_upload_20260802T133404Z_ad23886d/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-04-23_Seat_Leon_KA_KA_Frei.csv,data/processed/runs/dashboard_upload_20260802T133412Z_409f46c6/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-04-23_Seat_Leon_KA_KA_Frei.csv,data/processed/runs/dashboard_upload_20260802T133412Z_409f46c6/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,not_evaluable|pass,high,5-S1|5-S2|5-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-04-23_Seat_Leon_RT_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133418Z_8418503f/proxy/70_decisions/proxy_decisions.csv,intake_air_temperature_sensor_fault,3,0,0,not_evaluable|pass,high|low,4-S1|4-S2|4-S3,False
real_csv,data/raw/OBD-II-Dataset/2018-04-23_Seat_Leon_RT_KA_Normal.csv,data/processed/runs/dashboard_upload_20260802T133418Z_8418503f/proxy/70_decisions/proxy_decisions.csv,map_load_signal_plausibility_fault,3,0,0,pass,high,5-S1|5-S2|5-S3,False
